"SYMBOL","STRING_id"
"DHH","9606.ENSP00000266991"
"DHODH","9606.ENSP00000219240"
"DHPS","9606.ENSP00000210060"
"DHRS1","9606.ENSP00000288111"
"DHRS10","9606.ENSP00000263278"
"DHRS2","9606.ENSP00000344674"
"DHRS3","9606.ENSP00000365397"
"DHRS4","9606.ENSP00000326219"
"DHRS7","9606.ENSP00000216500"
"DHRS7B","9606.ENSP00000378887"
"DHRS8","9606.ENSP00000351035"
"DHRS9","9606.ENSP00000316670"
"DHRSX","9606.ENSP00000334113"
"DHTKD1","9606.ENSP00000263035"
"DHX15","9606.ENSP00000336741"
"DHX16","9606.ENSP00000365625"
"DHX29","9606.ENSP00000251636"
"DHX30","9606.ENSP00000405620"
"DHX32","9606.ENSP00000284690"
"DHX33","9606.ENSP00000225296"
"DHX34","9606.ENSP00000331907"
"DHX35","9606.ENSP00000252011"
"DHX36","9606.ENSP00000417078"
"DHX37","9606.ENSP00000311135"
"DHX38","9606.ENSP00000268482"
"DHX40","9606.ENSP00000251241"
"DHX57","9606.ENSP00000295373"
"DHX8","9606.ENSP00000262415"
"DHX9","9606.ENSP00000356520"
"DIABLO","9606.ENSP00000398495"
"DIAPH1","9606.ENSP00000381565"
"DIAPH2","9606.ENSP00000321348"
"DIAPH3","9606.ENSP00000383178"
"DICER1","9606.ENSP00000343745"
"DIDO1","9606.ENSP00000266070"
"DIO1","9606.ENSP00000354643"
"DIO2","9606.ENSP00000450980"
"DIO3","9606.ENSP00000427336"
"DIP13B","9606.ENSP00000258530"
"DIP2A","9606.ENSP00000392066"
"DIP2B","9606.ENSP00000301180"
"DIP2C","9606.ENSP00000280886"
"DIPA","9606.ENSP00000311695"
"DIRAS1","9606.ENSP00000325836"
"DIRAS2","9606.ENSP00000364919"
"DIRAS3","9606.ENSP00000360020"
"DIRC2","9606.ENSP00000261038"
"DIRC3","9606.ENSP00000389455"
"DISC1","9606.ENSP00000355593"
"DISP1","9606.ENSP00000284476"
"DISP2","9606.ENSP00000267889"
"DIXDC1","9606.ENSP00000394352"
"DKC1","9606.ENSP00000358563"
"DKFZP313A2432","9606.ENSP00000346130"
"DKFZP434B0335","9606.ENSP00000404923"
"DKFZP434B1231","9606.ENSP00000334714"
"DKFZP434K1815","9606.ENSP00000292616"
"DKFZP434N062","9606.ENSP00000272610"
"DKFZP547C195","9606.ENSP00000300650"
"DKFZP547L112","9606.ENSP00000472922"
"DKFZP564B147","9606.ENSP00000375267"
"DKFZP564J0863","9606.ENSP00000381844"
"DKFZP564J157","9606.ENSP00000412064"
"DKFZP564M1416","9606.ENSP00000380824"
"DKFZP564O0823","9606.ENSP00000370224"
"DKFZP566N034","9606.ENSP00000281924"
"DKFZP586H2123","9606.ENSP00000278360"
"DKFZP686A10121","9606.ENSP00000222511"
"DKFZP686D0972","9606.ENSP00000416706"
"DKFZP686L1814","9606.ENSP00000341947"
"DKFZP686O24166","9606.ENSP00000341637"
"DKFZP761E198","9606.ENSP00000454303"
"DKFZP761I2123","9606.ENSP00000311778"
"DKFZP761M1511","9606.ENSP00000358815"
"DKFZP762E1312","9606.ENSP00000414109"
"DKFZP779L1558","9606.ENSP00000370658"
"DKFZP781I1119","9606.ENSP00000370611"
"DKK1","9606.ENSP00000363081"
"DKK2","9606.ENSP00000285311"
"DKK3","9606.ENSP00000314910"
"DKK4","9606.ENSP00000220812"
"DKKL1","9606.ENSP00000221498"
"DLAT","9606.ENSP00000280346"
"DLC1","9606.ENSP00000276297"
"DLD","9606.ENSP00000205402"
"DLEU1","9606.ENSP00000367422"
"DLG1","9606.ENSP00000345731"
"DLG2","9606.ENSP00000365272"
"DLG3","9606.ENSP00000363480"
"DLG4","9606.ENSP00000293813"
"DLG5","9606.ENSP00000361467"
"DLG7","9606.ENSP00000247191"
"DLGAP1","9606.ENSP00000316377"
"DLGAP2","9606.ENSP00000400258"
"DLGAP3","9606.ENSP00000235180"
"DLGAP4","9606.ENSP00000363023"
"DLK1","9606.ENSP00000340292"
"DLL1","9606.ENSP00000355718"
"DLL3","9606.ENSP00000205143"
"DLL4","9606.ENSP00000249749"
"DLST","9606.ENSP00000335304"
"DLX1","9606.ENSP00000354478"
"DLX2","9606.ENSP00000234198"
"DLX3","9606.ENSP00000389870"
"DLX4","9606.ENSP00000240306"
"DLX5","9606.ENSP00000222598"
"DLX6","9606.ENSP00000428480"
"DMAP1","9606.ENSP00000312697"
"DMBT1","9606.ENSP00000357905"
"DMC1","9606.ENSP00000216024"
"DMD","9606.ENSP00000354923"
"DMGDH","9606.ENSP00000255189"
"DMN","9606.ENSP00000336775"
"DMP1","9606.ENSP00000340935"
"DMPK","9606.ENSP00000345997"
"DMRT1","9606.ENSP00000371711"
"DMRT2","9606.ENSP00000305785"
"DMRT3","9606.ENSP00000190165"
"DMRTA2","9606.ENSP00000383909"
"DMRTB1","9606.ENSP00000360500"
"DMTF1","9606.ENSP00000332171"
"DMWD","9606.ENSP00000270223"
"DMXL1","9606.ENSP00000309690"
"DMXL2","9606.ENSP00000441858"
"DNA2L","9606.ENSP00000382133"
"DNAH1","9606.ENSP00000401514"
"DNAH10","9606.ENSP00000386770"
"DNAH11","9606.ENSP00000330671"
"DNAH12","9606.ENSP00000312554"
"DNAH14","9606.ENSP00000383737"
"DNAH17","9606.ENSP00000374490"
"DNAH3","9606.ENSP00000261383"
"DNAH5","9606.ENSP00000265104"
"DNAH6","9606.ENSP00000237449"
"DNAH7","9606.ENSP00000311273"
"DNAH8","9606.ENSP00000333363"
"DNAH9","9606.ENSP00000262442"
"DNAI1","9606.ENSP00000242317"
"DNAI2","9606.ENSP00000308312"
"DNAJA1","9606.ENSP00000369127"
"DNAJA2","9606.ENSP00000314030"
"DNAJA3","9606.ENSP00000262375"
"DNAJA4","9606.ENSP00000378324"
"DNAJA5","9606.ENSP00000371451"
"DNAJB1","9606.ENSP00000254322"
"DNAJB11","9606.ENSP00000265028"
"DNAJB12","9606.ENSP00000345575"
"DNAJB13","9606.ENSP00000344431"
"DNAJB14","9606.ENSP00000404381"
"DNAJB2","9606.ENSP00000338019"
"DNAJB4","9606.ENSP00000359799"
"DNAJB5","9606.ENSP00000404079"
"DNAJB6","9606.ENSP00000262177"
"DNAJB7","9606.ENSP00000307197"
"DNAJB8","9606.ENSP00000316053"
"DNAJB9","9606.ENSP00000249356"
"DNAJC1","9606.ENSP00000366179"
"DNAJC10","9606.ENSP00000264065"
"DNAJC11","9606.ENSP00000366800"
"DNAJC12","9606.ENSP00000225171"
"DNAJC13","9606.ENSP00000260818"
"DNAJC14","9606.ENSP00000316240"
"DNAJC15","9606.ENSP00000368523"
"DNAJC16","9606.ENSP00000365007"
"DNAJC17","9606.ENSP00000220496"
"DNAJC18","9606.ENSP00000302843"
"DNAJC19","9606.ENSP00000372005"
"DNAJC3","9606.ENSP00000365991"
"DNAJC4","9606.ENSP00000396896"
"DNAJC5","9606.ENSP00000354111"
"DNAJC5B","9606.ENSP00000276570"
"DNAJC5G","9606.ENSP00000296097"
"DNAJC6","9606.ENSP00000378735"
"DNAJC7","9606.ENSP00000406463"
"DNAJC8","9606.ENSP00000263697"
"DNAJC9","9606.ENSP00000362041"
"DNAL4","9606.ENSP00000216068"
"DNALI1","9606.ENSP00000296218"
"DNASE1","9606.ENSP00000246949"
"DNASE1L2","9606.ENSP00000316938"
"DNASE2","9606.ENSP00000222219"
"DNASE2B","9606.ENSP00000359699"
"DND1","9606.ENSP00000445366"
"DNER","9606.ENSP00000345229"
"DNHD1","9606.ENSP00000254579"
"DNHD3","9606.ENSP00000373825"
"DNM1","9606.ENSP00000362014"
"DNM1L","9606.ENSP00000450399"
"DNM2","9606.ENSP00000347890"
"DNM3","9606.ENSP00000350876"
"DNMBP","9606.ENSP00000315659"
"DNMT1","9606.ENSP00000352516"
"DNMT2","9606.ENSP00000367030"
"DNMT3A","9606.ENSP00000264709"
"DNMT3B","9606.ENSP00000328547"
"DNMT3L","9606.ENSP00000270172"
"DNPEP","9606.ENSP00000273075"
"DNTT","9606.ENSP00000360216"
"DNTTIP1","9606.ENSP00000361705"
"DNTTIP2","9606.ENSP00000411010"
"DOC1","9606.ENSP00000346560"
"DOC2A","9606.ENSP00000340017"
"DOC2B","9606.ENSP00000343665"
"DOCK1","9606.ENSP00000280333"
"DOCK10","9606.ENSP00000258390"
"DOCK11","9606.ENSP00000276202"
"DOCK2","9606.ENSP00000256935"
"DOCK3","9606.ENSP00000266037"
"DOCK4","9606.ENSP00000404179"
"DOCK5","9606.ENSP00000276440"
"DOCK6","9606.ENSP00000294618"
"DOCK7","9606.ENSP00000340742"
"DOCK8","9606.ENSP00000408464"
"DOCK9","9606.ENSP00000365643"
"DOK1","9606.ENSP00000233668"
"DOK2","9606.ENSP00000276420"
"DOK3","9606.ENSP00000349727"
"DOK4","9606.ENSP00000344277"
"DOK5","9606.ENSP00000262593"
"DOK6","9606.ENSP00000372160"
"DOM3Z","9606.ENSP00000337759"
"DONSON","9606.ENSP00000307143"
"DOPEY1","9606.ENSP00000195654"
"DOPEY2","9606.ENSP00000382104"
"DOT1L","9606.ENSP00000381657"
"DPAGT1","9606.ENSP00000346142"
"DPEP1","9606.ENSP00000261615"
"DPF1","9606.ENSP00000347716"
"DPF2","9606.ENSP00000436901"
"DPF3","9606.ENSP00000370614"
"DPH1","9606.ENSP00000263083"
"DPH2","9606.ENSP00000255108"
"DPH5","9606.ENSP00000359127"
"DPM1","9606.ENSP00000360644"
"DPM3","9606.ENSP00000357384"
"DPP10","9606.ENSP00000376855"
"DPP3","9606.ENSP00000353701"
"DPP4","9606.ENSP00000353731"
"DPP6","9606.ENSP00000367001"
"DPP7","9606.ENSP00000360635"
"DPP8","9606.ENSP00000339208"
"DPP9","9606.ENSP00000262960"
"DPPA3","9606.ENSP00000339250"
"DPPA4","9606.ENSP00000335306"
"DPPA5","9606.ENSP00000359396"
"DPT","9606.ENSP00000356791"
"DPYD","9606.ENSP00000359211"
"DPYS","9606.ENSP00000276651"
"DPYSL2","9606.ENSP00000309539"
"DPYSL3","9606.ENSP00000343690"
"DPYSL4","9606.ENSP00000339850"
"DPYSL5","9606.ENSP00000288699"
"DQX1","9606.ENSP00000377523"
"DR1","9606.ENSP00000359290"
"DRAP1","9606.ENSP00000307850"
"DRB1","9606.ENSP00000286070"
"DRCTNNB1A","9606.ENSP00000403396"
"DRD1","9606.ENSP00000327652"
"DRD1IP","9606.ENSP00000252939"
"DRD2","9606.ENSP00000354859"
"DRD3","9606.ENSP00000373169"
"DRD4","9606.ENSP00000176183"
"DRD5","9606.ENSP00000306129"
"DREV1","9606.ENSP00000350874"
"DRG1","9606.ENSP00000329715"
"DRG2","9606.ENSP00000225729"
"DRP2","9606.ENSP00000378635"
"DSC1","9606.ENSP00000257198"
"DSC2","9606.ENSP00000280904"
"DSC3","9606.ENSP00000353608"
"DSCAM","9606.ENSP00000383303"
"DSCAML1","9606.ENSP00000315465"
"DSCR1","9606.ENSP00000320768"
"DSCR10","9606.ENSP00000344095"
"DSCR1L1","9606.ENSP00000329454"
"DSCR1L2","9606.ENSP00000363516"
"DSCR2","9606.ENSP00000329915"
"DSCR3","9606.ENSP00000311399"
"DSCR4","9606.ENSP00000381921"
"DSCR6","9606.ENSP00000331734"
"DSCR8","9606.ENSP00000350336"
"DSG1","9606.ENSP00000257192"
"DSG2","9606.ENSP00000261590"
"DSG3","9606.ENSP00000257189"
"DSG4","9606.ENSP00000352785"
"DSP","9606.ENSP00000369129"
"DSPG3","9606.ENSP00000261172"
"DSPP","9606.ENSP00000282478"
"DST","9606.ENSP00000244364"
"DSTN","9606.ENSP00000246069"
"DSU","9606.ENSP00000263268"
"DTL","9606.ENSP00000355958"
"DTNA","9606.ENSP00000382064"
"DTNB","9606.ENSP00000384084"
"DTNBP1","9606.ENSP00000341680"
"DTX1","9606.ENSP00000257600"
"DTX2","9606.ENSP00000322885"
"DTX3","9606.ENSP00000338050"
"DTX3L","9606.ENSP00000296161"
"DTX4","9606.ENSP00000227451"
"DTYMK","9606.ENSP00000304802"
"DUB3","9606.ENSP00000333329"
"DULLARD","9606.ENSP00000321732"
"DUOX1","9606.ENSP00000317997"
"DUOX2","9606.ENSP00000373691"
"DUS1L","9606.ENSP00000303515"
"DUS2L","9606.ENSP00000351769"
"DUS3L","9606.ENSP00000311977"
"DUSP1","9606.ENSP00000239223"
"DUSP10","9606.ENSP00000355866"
"DUSP11","9606.ENSP00000272444"
"DUSP12","9606.ENSP00000356920"
"DUSP13","9606.ENSP00000452702"
"DUSP14","9606.ENSP00000377910"
"DUSP15","9606.ENSP00000341658"
"DUSP16","9606.ENSP00000228862"
"DUSP19","9606.ENSP00000346160"
"DUSP2","9606.ENSP00000288943"
"DUSP22","9606.ENSP00000345281"
"DUSP23","9606.ENSP00000357087"
"DUSP26","9606.ENSP00000256261"
"DUSP3","9606.ENSP00000226004"
"DUSP4","9606.ENSP00000240100"
"DUSP5","9606.ENSP00000358596"
"DUSP6","9606.ENSP00000279488"
"DUSP7","9606.ENSP00000417183"
"DUSP8","9606.ENSP00000329539"
"DUSP9","9606.ENSP00000345853"
"DUX2","9606.ENSP00000451995"
"DUX4","9606.ENSP00000451304"
"DVL1","9606.ENSP00000368169"
"DVL2","9606.ENSP00000005340"
"DVL3","9606.ENSP00000316054"
"DYDC1","9606.ENSP00000361276"
"DYM","9606.ENSP00000269445"
"DYNC1H1","9606.ENSP00000348965"
"DYNC1I1","9606.ENSP00000320130"
"DYNC1I2","9606.ENSP00000380308"
"DYNC1LI1","9606.ENSP00000273130"
"DYNC1LI2","9606.ENSP00000258198"
"DYNC2H1","9606.ENSP00000381167"
"DYNC2LI1","9606.ENSP00000260605"
"DYNLL1","9606.ENSP00000242577"
"DYNLL2","9606.ENSP00000240343"
"DYNLRB1","9606.ENSP00000349679"
"DYNLRB2","9606.ENSP00000302936"
"DYNLT1","9606.ENSP00000356056"
"DYNLT3","9606.ENSP00000367841"
"DYRK1A","9606.ENSP00000381932"
"DYRK1B","9606.ENSP00000312789"
"DYRK2","9606.ENSP00000342105"
"DYRK3","9606.ENSP00000356076"
"DYRK4","9606.ENSP00000010132"
"DYSF","9606.ENSP00000386881"
"DYSFIP1","9606.ENSP00000331065"
"DYX1C1","9606.ENSP00000323275"
"DZIP1","9606.ENSP00000257312"
"DZIP3","9606.ENSP00000355028"
"E2F1","9606.ENSP00000345571"
"E2F2","9606.ENSP00000355249"
"E2F3","9606.ENSP00000262904"
"E2F4","9606.ENSP00000368686"
"E2F5","9606.ENSP00000398124"
"E2F6","9606.ENSP00000370936"
"E2F7","9606.ENSP00000323246"
"E2F8","9606.ENSP00000250024"
"E4F1","9606.ENSP00000301727"
"EAF1","9606.ENSP00000380054"
"EAF2","9606.ENSP00000273668"
"EBAG9","9606.ENSP00000337675"
"EBF","9606.ENSP00000322898"
"EBF2","9606.ENSP00000430241"
"EBF3","9606.ENSP00000357637"
"EBI3","9606.ENSP00000221847"
"EBNA1BP2","9606.ENSP00000407323"
"EBP","9606.ENSP00000417052"
"ECAT1","9606.ENSP00000359392"
"ECAT11","9606.ENSP00000419901"
"ECAT8","9606.ENSP00000390621"
"ECD","9606.ENSP00000401566"
"ECE1","9606.ENSP00000364028"
"ECEL1","9606.ENSP00000302051"
"ECGF1","9606.ENSP00000305416"
"ECH1","9606.ENSP00000221418"
"ECHDC1","9606.ENSP00000436585"
"ECHDC2","9606.ENSP00000360577"
"ECHS1","9606.ENSP00000357535"
"ECM1","9606.ENSP00000358045"
"ECM2","9606.ENSP00000344758"
"ECRG4","9606.ENSP00000238044"
"ECT2","9606.ENSP00000232458"
"EDA","9606.ENSP00000363680"
"EDA2R","9606.ENSP00000253392"
"EDAR","9606.ENSP00000258443"
"EDARADD","9606.ENSP00000335076"
"EDD1","9606.ENSP00000429084"
"EDEM1","9606.ENSP00000256497"
"EDF1","9606.ENSP00000224073"
"EDG2","9606.ENSP00000222969"
"EDG3","9606.ENSP00000350878"
"EDG4","9606.ENSP00000384665"
"EDG5","9606.ENSP00000466933"
"EDG6","9606.ENSP00000246115"
"EDG7","9606.ENSP00000359643"
"EDG8","9606.ENSP00000328472"
"EDIL3","9606.ENSP00000296591"
"EDN1","9606.ENSP00000368683"
"EDN2","9606.ENSP00000361668"
"EDN3","9606.ENSP00000337128"
"EDNRA","9606.ENSP00000315011"
"EDNRB","9606.ENSP00000366416"
"EEA1","9606.ENSP00000317955"
"EED","9606.ENSP00000263360"
"EEF1A1","9606.ENSP00000330054"
"EEF1A2","9606.ENSP00000217182"
"EEF1B2","9606.ENSP00000236957"
"EEF1D","9606.ENSP00000391944"
"EEF1E1","9606.ENSP00000369038"
"EEF1G","9606.ENSP00000331901"
"EEF2","9606.ENSP00000307940"
"EEF2K","9606.ENSP00000263026"
"EEFSEC","9606.ENSP00000254730"
"EFCAB1","9606.ENSP00000262103"
"EFCAB2","9606.ENSP00000355480"
"EFCAB3","9606.ENSP00000403932"
"EFEMP1","9606.ENSP00000347596"
"EFEMP2","9606.ENSP00000309953"
"EFHA1","9606.ENSP00000371811"
"EFHA2","9606.ENSP00000321455"
"EFHC1","9606.ENSP00000360107"
"EFHC2","9606.ENSP00000333823"
"EFHD2","9606.ENSP00000365147"
"EFNA1","9606.ENSP00000357392"
"EFNA2","9606.ENSP00000215368"
"EFNA3","9606.ENSP00000357393"
"EFNA4","9606.ENSP00000414378"
"EFNA5","9606.ENSP00000328777"
"EFNB1","9606.ENSP00000204961"
"EFNB2","9606.ENSP00000245323"
"EFNB3","9606.ENSP00000226091"
"EFS","9606.ENSP00000216733"
"EFTUD1","9606.ENSP00000268206"
"EFTUD2","9606.ENSP00000392094"
"EGF","9606.ENSP00000265171"
"EGFL11","9606.ENSP00000424243"
"EGFL3","9606.ENSP00000348982"
"EGFL4","9606.ENSP00000334219"
"EGFL6","9606.ENSP00000369976"
"EGFL7","9606.ENSP00000307843"
"EGFR","9606.ENSP00000275493"
"EGLN1","9606.ENSP00000355601"
"EGLN2","9606.ENSP00000307080"
"EGLN3","9606.ENSP00000250457"
"EGR1","9606.ENSP00000239938"
"EGR2","9606.ENSP00000242480"
"EGR3","9606.ENSP00000318057"
"EGR4","9606.ENSP00000445626"
"EHBP1","9606.ENSP00000263991"
"EHD1","9606.ENSP00000320516"
"EHD2","9606.ENSP00000263277"
"EHD3","9606.ENSP00000327116"
"EHD4","9606.ENSP00000220325"
"EHF","9606.ENSP00000435835"
"EHHADH","9606.ENSP00000231887"
"EHMT1","9606.ENSP00000417980"
"EHMT2","9606.ENSP00000364687"
"EI24","9606.ENSP00000278903"
"EIF1","9606.ENSP00000419449"
"EIF1AX","9606.ENSP00000368927"
"EIF1AY","9606.ENSP00000354722"
"EIF1B","9606.ENSP00000232905"
"EIF2A","9606.ENSP00000417229"
"EIF2AK1","9606.ENSP00000199389"
"EIF2AK2","9606.ENSP00000233057"
"EIF2AK3","9606.ENSP00000307235"
"EIF2AK4","9606.ENSP00000263791"
"EIF2B1","9606.ENSP00000416250"
"EIF2B2","9606.ENSP00000266126"
"EIF2B3","9606.ENSP00000353575"
"EIF2B4","9606.ENSP00000394869"
"EIF2B5","9606.ENSP00000273783"
"EIF2C1","9606.ENSP00000362300"
"EIF2C2","9606.ENSP00000220592"
"EIF2C3","9606.ENSP00000362287"
"EIF2C4","9606.ENSP00000362306"
"EIF2S1","9606.ENSP00000256383"
"EIF2S2","9606.ENSP00000364119"
"EIF2S3","9606.ENSP00000253039"
"EIF3S10","9606.ENSP00000358140"
"EIF3S12","9606.ENSP00000248342"
"EIF3S2","9606.ENSP00000362688"
"EIF3S3","9606.ENSP00000429931"
"EIF3S4","9606.ENSP00000253108"
"EIF3S5","9606.ENSP00000310040"
"EIF3S6","9606.ENSP00000220849"
"EIF3S6IP","9606.ENSP00000416892"
"EIF3S7","9606.ENSP00000216190"
"EIF3S8","9606.ENSP00000332604"
"EIF3S9","9606.ENSP00000354125"
"EIF4A1","9606.ENSP00000293831"
"EIF4A2","9606.ENSP00000326381"
"EIF4B","9606.ENSP00000262056"
"EIF4E","9606.ENSP00000425561"
"EIF4E2","9606.ENSP00000258416"
"EIF4E3","9606.ENSP00000393324"
"EIF4EBP1","9606.ENSP00000340691"
"EIF4EBP2","9606.ENSP00000362314"
"EIF4EBP3","9606.ENSP00000308472"
"EIF4ENIF1","9606.ENSP00000328103"
"EIF4G1","9606.ENSP00000338020"
"EIF4G2","9606.ENSP00000340281"
"EIF4G3","9606.ENSP00000364073"
"EIF5","9606.ENSP00000216554"
"EIF5A","9606.ENSP00000336702"
"EIF5A2","9606.ENSP00000295822"
"EIF5B","9606.ENSP00000289371"
"ELA2","9606.ENSP00000263621"
"ELA3A","9606.ENSP00000290122"
"ELA3B","9606.ENSP00000338369"
"ELAC1","9606.ENSP00000269466"
"ELAC2","9606.ENSP00000337445"
"ELAVL1","9606.ENSP00000385269"
"ELAVL2","9606.ENSP00000369460"
"ELAVL3","9606.ENSP00000352162"
"ELAVL4","9606.ENSP00000349594"
"ELF1","9606.ENSP00000239882"
"ELF2","9606.ENSP00000265495"
"ELF3","9606.ENSP00000352673"
"ELF4","9606.ENSP00000311280"
"ELF5","9606.ENSP00000311010"
"ELK1","9606.ENSP00000247161"
"ELK4","9606.ENSP00000350681"
"ELL","9606.ENSP00000262809"
"ELL2","9606.ENSP00000237853"
"ELL3","9606.ENSP00000320346"
"ELLS1","9606.ENSP00000324204"
"ELMO1","9606.ENSP00000312185"
"ELMO2","9606.ENSP00000290246"
"ELMO3","9606.ENSP00000377566"
"ELMOD1","9606.ENSP00000265840"
"ELMOD2","9606.ENSP00000326342"
"ELN","9606.ENSP00000252034"
"ELOF1","9606.ENSP00000252445"
"ELOVL1","9606.ENSP00000361536"
"ELOVL2","9606.ENSP00000346693"
"ELOVL3","9606.ENSP00000359022"
"ELOVL4","9606.ENSP00000358831"
"ELOVL5","9606.ENSP00000438095"
"ELOVL6","9606.ENSP00000304736"
"ELOVL7","9606.ENSP00000402634"
"ELP3","9606.ENSP00000256398"
"ELP4","9606.ENSP00000298937"
"ELSPBP1","9606.ENSP00000340660"
"ELTD1","9606.ENSP00000359778"
"EMB","9606.ENSP00000302289"
"EMCN","9606.ENSP00000296420"
"EMD","9606.ENSP00000358857"
"EME1","9606.ENSP00000376952"
"EME2","9606.ENSP00000303779"
"EMID1","9606.ENSP00000335481"
"EMILIN1","9606.ENSP00000369677"
"EMILIN2","9606.ENSP00000254528"
"EML1","9606.ENSP00000334314"
"EML3","9606.ENSP00000378254"
"EML4","9606.ENSP00000320663"
"EMP2","9606.ENSP00000352540"
"EMR1","9606.ENSP00000311545"
"EMR2","9606.ENSP00000472280"
"EMX1","9606.ENSP00000258106"
"EMX2","9606.ENSP00000358202"
"EN1","9606.ENSP00000295206"
"EN2","9606.ENSP00000297375"
"ENAH","9606.ENSP00000355809"
"ENAM","9606.ENSP00000379383"
"ENC1","9606.ENSP00000306356"
"ENDOG","9606.ENSP00000361725"
"ENDOGL1","9606.ENSP00000287675"
"ENG","9606.ENSP00000362299"
"ENO1","9606.ENSP00000234590"
"ENO2","9606.ENSP00000229277"
"ENO3","9606.ENSP00000324105"
"ENOSF1","9606.ENSP00000345974"
"ENPEP","9606.ENSP00000265162"
"ENPP1","9606.ENSP00000354238"
"ENPP2","9606.ENSP00000259486"
"ENPP3","9606.ENSP00000350265"
"ENPP6","9606.ENSP00000296741"
"ENSA","9606.ENSP00000341743"
"ENTH","9606.ENSP00000429824"
"ENTPD1","9606.ENSP00000360250"
"ENTPD2","9606.ENSP00000347213"
"ENTPD3","9606.ENSP00000301825"
"ENTPD4","9606.ENSP00000351520"
"ENTPD5","9606.ENSP00000335246"
"ENTPD6","9606.ENSP00000365840"
"ENTPD7","9606.ENSP00000359520"
"ENTPD8","9606.ENSP00000360561"
"ENY2","9606.ENSP00000429986"
"EOMES","9606.ENSP00000295743"
"EP300","9606.ENSP00000263253"
"EP400","9606.ENSP00000374212"
"EP400NL","9606.ENSP00000365812"
"EPAS1","9606.ENSP00000263734"
"EPB41","9606.ENSP00000345259"
"EPB41L1","9606.ENSP00000337168"
"EPB41L2","9606.ENSP00000338481"
"EPB41L3","9606.ENSP00000341138"
"EPB41L4A","9606.ENSP00000261486"
"EPB41L4B","9606.ENSP00000363694"
"EPB41L5","9606.ENSP00000263713"
"EPB42","9606.ENSP00000300215"
"EPC1","9606.ENSP00000263062"
"EPC2","9606.ENSP00000258484"
"EPHA1","9606.ENSP00000275815"
"EPHA10","9606.ENSP00000362139"
"EPHA2","9606.ENSP00000351209"
"EPHA4","9606.ENSP00000281821"
"EPHA5","9606.ENSP00000273854"
"EPHA6","9606.ENSP00000374323"
"EPHA7","9606.ENSP00000358309"
"EPHA8","9606.ENSP00000166244"
"EPHB1","9606.ENSP00000381097"
"EPHB2","9606.ENSP00000363763"
"EPHB3","9606.ENSP00000332118"
"EPHB4","9606.ENSP00000350896"
"EPHB6","9606.ENSP00000376684"
"EPHX1","9606.ENSP00000272167"
"EPHX2","9606.ENSP00000430269"
"EPIM","9606.ENSP00000376178"
"EPM2A","9606.ENSP00000356489"
"EPM2AIP1","9606.ENSP00000406027"
"EPN1","9606.ENSP00000406209"
"EPN2","9606.ENSP00000320543"
"EPN3","9606.ENSP00000268933"
"EPO","9606.ENSP00000252723"
"EPOR","9606.ENSP00000222139"
"EPPB9","9606.ENSP00000261499"
"EPRS","9606.ENSP00000355890"
"EPS15","9606.ENSP00000360798"
"EPS15L1","9606.ENSP00000248070"
"EPS8","9606.ENSP00000281172"
"EPS8L2","9606.ENSP00000320828"
"EPX","9606.ENSP00000225371"
"ERAF","9606.ENSP00000307199"
"ERAL1","9606.ENSP00000254928"
"ERAS","9606.ENSP00000339136"
"ERBB2","9606.ENSP00000269571"
"ERBB2IP","9606.ENSP00000370330"
"ERBB3","9606.ENSP00000267101"
"ERBB4","9606.ENSP00000342235"
"ERCC1","9606.ENSP00000013807"
"ERCC2","9606.ENSP00000375809"
"ERCC3","9606.ENSP00000285398"
"ERCC4","9606.ENSP00000310520"
"ERCC5","9606.ENSP00000347978"
"ERCC6","9606.ENSP00000348089"
"ERCC8","9606.ENSP00000265038"
"EREG","9606.ENSP00000244869"
"ERF","9606.ENSP00000222329"
"ERG","9606.ENSP00000381891"
"ERGIC1","9606.ENSP00000377374"
"ERGIC2","9606.ENSP00000353270"
"ERGIC3","9606.ENSP00000349970"
"ERH","9606.ENSP00000451080"
"ERMAP","9606.ENSP00000361592"
"ERN1","9606.ENSP00000401445"
"ERN2","9606.ENSP00000256797"
"ERO1L","9606.ENSP00000379042"
"ERO1LB","9606.ENSP00000346635"
"ERP29","9606.ENSP00000261735"
"ERRFI1","9606.ENSP00000366702"
"ERVWE1","9606.ENSP00000419945"
"ESAM","9606.ENSP00000278927"
"ESCO1","9606.ENSP00000269214"
"ESCO2","9606.ENSP00000306999"
"ESD","9606.ENSP00000367992"
"ESM1","9606.ENSP00000370812"
"ESPL1","9606.ENSP00000257934"
"ESPN","9606.ENSP00000367059"
"ESPNP","9606.ENSP00000336856"
"ESR1","9606.ENSP00000206249"
"ESR2","9606.ENSP00000343925"
"ESRRA","9606.ENSP00000000442"
"ESRRB","9606.ENSP00000370270"
"ESRRG","9606.ENSP00000386171"
"ESX1","9606.ENSP00000361669"
"ETF1","9606.ENSP00000353741"
"ETFA","9606.ENSP00000452762"
"ETFB","9606.ENSP00000346173"
"ETFDH","9606.ENSP00000426638"
"ETHE1","9606.ENSP00000292147"
"ETNK1","9606.ENSP00000266517"
"ETNK2","9606.ENSP00000356170"
"ETS1","9606.ENSP00000376436"
"ETS2","9606.ENSP00000353344"
"ETV1","9606.ENSP00000385551"
"ETV2","9606.ENSP00000384524"
"ETV3","9606.ENSP00000357175"
